tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition
90,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_7fe207b7,encouraged_division_of_labor_v2,3867c141a4ff5dba,22.62741699796951,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",65c2052576646afc7d0472d8,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
357,tomato,start cutting,CuttingBoard_02,CuttingBoard,02,start cutting tomato,player_7fe207b7,encouraged_division_of_labor_v2,3867c141a4ff5dba,308.5029827052982,285.8755657073287,0.0,0.0,0.0,1.0,1.0,"(5, 2)",65c2052576646afc7d0472d8,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
603,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_7fe207b7,encouraged_division_of_labor_v2,3867c141a4ff5dba,484.55633472587425,176.05335202057603,0.0,0.0,0.0,1.0,1.0,"(5, 2)",65c2052576646afc7d0472d8,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
878,plate,put down,Counter_23,Counter,23,put down plate on counter,player_7fe207b7,encouraged_division_of_labor_v2,3867c141a4ff5dba,558.48451055298,73.9281758271058,0.0,0.0,0.0,1.0,1.0,"(5, 2)",65c2052576646afc7d0472d8,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
903,plate,pick up,Counter_23,Counter,23,pick up plate from counter,player_7fe207b7,encouraged_division_of_labor_v2,3867c141a4ff5dba,558.48451055298,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",65c2052576646afc7d0472d8,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
935,plate,put down,Counter_22,Counter,22,put down plate on counter,player_7fe207b7,encouraged_division_of_labor_v2,3867c141a4ff5dba,574.4845105529794,15.999999999999318,0.0,0.0,0.0,1.0,1.0,"(5, 2)",65c2052576646afc7d0472d8,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1033,plate,pick up,Counter_22,Counter,22,pick up plate from counter,player_7fe207b7,encouraged_division_of_labor_v2,3867c141a4ff5dba,606.484510552978,31.999999999998636,0.0,0.0,0.0,1.0,1.0,"(5, 2)",65c2052576646afc7d0472d8,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1293,plate,put down,Counter_22,Counter,22,put down plate on counter,player_7fe207b7,encouraged_division_of_labor_v2,3867c141a4ff5dba,746.7975730272397,140.31306247426164,0.0,0.0,0.0,1.0,1.0,"(5, 2)",65c2052576646afc7d0472d8,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1364,tomato_cut,pick up,CuttingBoard_03,CuttingBoard,03,pick up tomato_cut from cuttingboard,player_7fe207b7,encouraged_division_of_labor_v2,3867c141a4ff5dba,762.797573027239,15.999999999999318,0.0,0.0,0.0,1.0,1.0,"(5, 2)",65c2052576646afc7d0472d8,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1408,tomato_cut,assemble salad,Counter_22,Counter,22,assemble salad,player_7fe207b7,encouraged_division_of_labor_v2,3867c141a4ff5dba,778.7975730272383,15.999999999999318,0.0,0.0,0.0,1.0,1.0,"(5, 2)",65c2052576646afc7d0472d8,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
