tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition
136,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_5718437c,baseline_division_of_labor_v2,91723d8f0f8bb667,16.0,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",5e45a7e926e79c000bc12a85,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
197,tomato,put down,Dispenser_71,Dispenser,71,put down tomato on dispenser,player_5718437c,baseline_division_of_labor_v2,91723d8f0f8bb667,32.0,16.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",5e45a7e926e79c000bc12a85,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
197,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_5718437c,baseline_division_of_labor_v2,91723d8f0f8bb667,32.0,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",5e45a7e926e79c000bc12a85,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
236,plate,put down,Dispenser_50,Dispenser,50,put down plate on dispenser,player_5718437c,baseline_division_of_labor_v2,91723d8f0f8bb667,48.0,16.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",5e45a7e926e79c000bc12a85,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
236,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_5718437c,baseline_division_of_labor_v2,91723d8f0f8bb667,48.0,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",5e45a7e926e79c000bc12a85,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
336,tomato,start cutting,CuttingBoard_03,CuttingBoard,03,start cutting tomato,player_5718437c,baseline_division_of_labor_v2,91723d8f0f8bb667,134.35503585441094,86.35503585441094,0.0,0.0,0.0,1.0,1.0,"(5, 2)",5e45a7e926e79c000bc12a85,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
512,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_5718437c,baseline_division_of_labor_v2,91723d8f0f8bb667,236.67312001357476,102.31808415916382,0.0,0.0,0.0,1.0,1.0,"(5, 2)",5e45a7e926e79c000bc12a85,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
668,plate,put down,Counter_22,Counter,22,put down plate on counter,player_5718437c,baseline_division_of_labor_v2,91723d8f0f8bb667,313.67538160135655,77.00226158778179,0.0,0.0,0.0,1.0,1.0,"(5, 2)",5e45a7e926e79c000bc12a85,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
743,tomato_cut,pick up,CuttingBoard_03,CuttingBoard,03,pick up tomato_cut from cuttingboard,player_5718437c,baseline_division_of_labor_v2,91723d8f0f8bb667,374.36489306043063,60.68951145907408,0.0,0.0,0.0,1.0,1.0,"(5, 2)",5e45a7e926e79c000bc12a85,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
772,tomato_cut,assemble salad,Counter_22,Counter,22,assemble salad,player_5718437c,baseline_division_of_labor_v2,91723d8f0f8bb667,390.36489306043063,16.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",5e45a7e926e79c000bc12a85,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
